id,a,b,c,t,distance
2479,13.06750138,14.72970266,19.27956266,1,27.55767169
2480,5.156129398,8.72842493,3.496396113,1,10.72361217
2481,4.747526511,4.38186937,-2.927780395,0,7.093073043
2482,-16.00481194,-1.756396228,5.915063238,1,17.15304364
2483,11.07354526,1.735887757,4.182251621,0,11.96360897
2484,-6.507311344,-8.377280495,1.559792243,0,10.72179468
2485,-5.56955456,-1.436886489,-1.778119649,0,6.020489205
2486,-11.87450393,-14.60976954,-19.97532388,1,27.44927638
2487,-3.221752193,-1.93237115,-8.446614594,0,9.244406069
2488,6.555781509,-4.591719277,0.56912415,0,8.024092436
2489,15.05939891,-1.924334695,1.765476206,1,15.28415735
2490,1.103004944,20.51567132,21.36815257,1,29.64299806
2491,8.178587912,12.90411769,5.706325834,1,16.30851643
2492,5.108481126,-3.692855723,-4.489030382,0,7.738550031
2493,-5.723997379,14.36084969,15.80444051,1,22.1083353
2494,-0.18458505,-5.240809057,6.666202309,0,8.481651044
2495,21.07648909,-3.579085342,19.24556365,1,28.76490856
2496,3.341066695,6.045327846,-6.106353648,0,9.219342184
2497,0.388929609,0.113155674,3.488038867,0,3.511479117
2498,-20.45548885,-15.67039361,-6.183885954,1,26.49959821
2499,-3.518255915,4.569690954,8.18544004,0,10.01307289
2500,-5.264484252,18.93886615,-6.2995545,1,20.64170129
2501,-5.183448048,-2.073218313,17.02257278,1,17.91464071
2502,-6.647901546,-21.76600269,10.37542638,1,25.01205591
2503,4.469514556,1.862950302,8.710756964,0,9.966164312
2504,2.541562322,3.374240723,-6.597073082,0,7.833671728
2505,17.27277956,-1.488096356,-3.138925091,1,17.61863205
2506,2.585416034,5.833871744,6.451828708,0,9.074388644
2507,3.963391362,3.159090711,0.986635846,0,5.163504188
2508,-16.6911836,-3.242706868,17.72092065,1,24.55894515
2509,-4.406672347,-8.012986392,0.747427603,0,9.17525804
2510,6.221322089,-3.520767963,-1.997625938,0,7.422342283
2511,-1.177430694,-8.463077523,-5.838145834,0,10.34862169
2512,14.11081094,-21.96218385,4.202546575,1,26.44076214
2513,16.36058363,-20.76462293,4.900774499,1,26.88597874
2514,6.230300766,3.634375017,1.023664893,0,7.28513687
2515,11.77402196,18.08528738,-2.956206904,1,21.781744
2516,-4.925917306,3.437789425,-3.575320758,0,6.990420299
2517,-8.748695383,14.17044324,18.49153761,1,24.88529879
2518,4.413321643,16.3590024,7.571979373,1,18.5588049
2519,16.50515166,-20.70295516,-3.153981602,1,26.66420791
2520,0.684355792,-4.813225447,-10.33511693,0,11.42147644
2521,17.06694162,21.65062444,8.724224961,1,28.91612243
2522,-15.82104909,6.908024407,-14.52662,1,22.56211613
2523,1.609509846,-5.508508348,1.243913393,0,5.872095596
2524,9.845215654,4.45311916,-0.870442341,1,10.84048944
2525,-0.219908832,5.937050896,2.245260992,0,6.351230602
2526,-9.17534623,2.06164867,-3.756625263,0,10.12667799
2527,11.97533074,20.26415458,16.22098271,1,28.5860943
2528,3.735864082,-4.618420202,1.610026968,0,6.15456517
2529,-10.22741874,2.132040454,-4.520931254,1,11.38351923
2530,-13.24830637,-5.898881276,-7.971932952,1,16.54890138
2531,3.573426864,3.83844625,1.713426283,0,5.51714408
2532,-7.465749861,2.511224003,-3.333966075,0,8.553303267
2533,-1.309760515,7.11517007,7.400044538,1,10.34899884
2534,7.850165192,0.722339914,15.20674039,1,17.12868418
2535,-5.034354309,5.323523256,-3.358500869,0,8.060034197
2536,14.0744522,-7.070099455,9.165517447,1,18.22315069
2537,6.192475533,0.605773431,-2.461197629,0,6.691129086
2538,6.01907287,4.722147958,-2.171615192,0,7.952599078
2539,8.740810659,4.511567952,-0.075390872,0,9.83675252
2540,6.205415363,-0.471504444,0.191190471,0,6.226238838
2541,18.9688544,11.2953859,20.40751064,1,30.06442533
2542,-4.973094175,-4.004152881,-7.659219833,0,9.971386785
2543,0.643987283,6.745469889,-3.560913933,0,7.654814935
2544,-7.61129788,-6.777208771,-1.413315311,0,10.28882279
2545,-4.307457607,-2.514463431,5.535432253,0,7.451021917
2546,0.608698357,-11.25542042,-9.768823718,1,14.91592838
2547,3.109207281,-15.80406867,-3.0204515,1,16.38776628
2548,-14.17536851,2.303069777,-13.06197337,1,19.41289136
2549,-3.247408776,-3.979521086,0.864309822,0,5.208577858
2550,21.52076287,-13.13347801,-7.989025022,1,26.44723048
2551,0.229712912,2.38988437,-4.927018217,0,5.480859771
2552,-7.4476684,1.815026411,2.240479217,0,7.986352897
2553,-11.81129129,21.93263062,-5.989338653,1,25.62067652
2554,19.80697362,-13.23709181,-20.1188715,1,31.18181832
2555,8.020294767,-6.317474863,-14.69108029,1,17.89031741
2556,5.056313356,-2.363557823,4.348483527,0,7.075451881
2557,2.566338893,-4.235956071,-0.313746001,0,4.962646038
2558,1.216134571,1.737912999,-7.141836362,0,7.450177951
2559,-1.999109675,-3.426326778,-9.090038498,0,9.917910797
2560,-17.26279127,15.82159094,-15.97395399,1,28.34596811
2561,17.50645508,11.06958566,8.712060574,1,22.47024022
2562,8.478500605,4.798060932,5.876538361,0,11.37717295
2563,7.203448678,-2.918585607,-0.637046782,0,7.798310291
2564,6.22706359,0.671754633,1.247580124,0,6.386237656
2565,2.311681351,-0.912152592,4.751088152,0,5.361784371
2566,6.05177752,5.147425489,5.422119228,0,9.618699353
2567,7.373693399,4.282725006,-7.486100822,0,11.34701694
2568,5.890066868,1.554013831,6.55556579,0,8.948926725
2569,-4.070150018,5.154874231,5.534177516,0,8.588711794
2570,19.22745624,1.284991611,14.37112663,1,24.03904236
2571,-1.62733323,3.656311716,3.220368664,0,5.136886521
2572,9.32355075,4.421677114,-1.857211967,1,10.48470617
2573,4.383768115,0.352827825,-2.594828839,0,5.106373181
2574,-19.08083533,16.65799305,-2.976337371,1,25.50344277
2575,-7.546225938,-6.989957192,2.515989829,1,10.58939244
2576,-6.451666144,17.19303547,11.51108012,1,21.67324226
2577,-20.6237664,18.36192801,-16.51411358,1,32.1747741
2578,-21.36005627,3.769804929,6.618893186,1,22.67759203
2579,-3.41302691,-5.049732951,-1.532468511,0,6.284665091
2580,-18.50154949,21.14314845,12.97136686,1,30.94505483
2581,5.393894876,5.584275308,-19.70615355,1,21.18043249
2582,3.113691546,0.620520363,2.190085419,0,3.857018889
2583,1.250135844,1.119845985,7.143247759,0,7.337770997
2584,12.59776157,21.39386833,-12.00803887,1,27.57887228
2585,17.49599456,-7.828687793,-5.462293187,1,19.93075074
2586,-2.336387336,-1.717415655,-2.533404824,0,3.850501567
2587,2.138620747,-3.443569057,-3.988722519,0,5.686982845
2588,-5.33165996,21.72226531,-12.4095688,1,25.57891331
2589,10.77170163,-19.05772937,-6.215044708,1,22.75639219
2590,-3.445121368,1.058125366,8.99204946,0,9.68738582
2591,-0.234251598,-3.079957994,8.182375801,0,8.745987012
2592,3.383537654,-19.68511984,-7.365061167,1,21.28840991
2593,1.480472929,-8.505514206,-0.08230067,0,8.633790906
2594,13.62684623,20.57234974,-0.625084196,1,24.68406859
2595,19.66975153,4.619219877,15.8476548,1,25.67848283
2596,-2.356806572,-1.598961579,0.263751285,0,2.860206302
2597,-3.440311409,-5.283769199,0.882844817,0,6.36658264
2598,-0.016246216,-16.7786294,-19.91655217,1,26.04211433
2599,7.16511311,-5.027231028,0.53031242,0,8.768872729
2600,-10.21172985,1.077111962,-4.437430042,0,11.18616923
2601,-1.060930549,4.829941884,-5.571838388,0,7.449784913
2602,7.39321966,19.59606577,-11.74232426,1,24.01140707
2603,-2.002556343,0.453985988,-3.763512553,0,4.287232431
2604,0.245674814,3.539372418,-9.89999227,0,10.51652795
2605,7.70293924,2.882295602,-5.190562176,0,9.725473592
2606,-2.018332167,-5.008065793,8.041343762,0,9.685948443
2607,21.40687407,18.77225772,-13.87581661,1,31.67317798
2608,-11.59651923,19.63769616,-12.04719677,1,25.79250509
2609,-18.54610532,18.60599062,9.055294493,1,27.78739404
2610,-1.290378486,-6.248989713,8.270929489,1,10.44620619
2611,-8.765111392,19.68448511,-5.449791524,1,22.22625383
2612,-2.670095196,5.545995845,2.594918085,0,6.679901058
2613,-12.44963074,3.423653883,-5.223801481,1,13.92848928
2614,1.137490581,-1.083357069,7.468187595,0,7.631603587
2615,1.23756358,-6.359721325,-1.052983712,0,6.564022673
2616,6.149935858,5.439271223,5.714491853,0,10.00313949
2617,3.277859285,-18.2913173,-9.196377464,1,20.73378906
2618,-0.381287713,-4.34808439,-8.576531163,0,9.6233105
2619,8.22790654,-18.39090755,4.071977176,1,20.55492458
2620,-12.03378636,-10.77795282,19.41616467,1,25.25794393
2621,10.23002349,-3.248740552,-3.164436653,1,11.19023481
2622,-9.183048295,2.391780121,-0.762041857,0,9.519963021
2623,2.39098286,3.777355643,5.470543854,0,7.064847114
2624,-15.45866397,20.78203988,-13.39941735,1,29.16175335
2625,3.364862996,8.106898091,-6.612395488,0,10.98944374
2626,6.1519285,0.038059073,2.090843555,0,6.497637996
2627,-12.83405627,6.537651,-0.066203096,1,14.40341153
2628,-4.531368703,1.579461647,10.6650791,0,11.69495249
2629,6.039605508,-0.993864372,-5.863700799,0,8.476295662
2630,1.239985326,-6.076958039,-3.179711792,0,6.969759658
2631,-7.725575916,2.014917762,20.13086557,1,21.65631929
2632,-5.719638267,-10.49537152,-16.43926279,1,20.3252662
2633,-3.756637451,0.641654872,-5.778362625,0,6.921959299
2634,-18.90888616,-15.2921195,7.916568404,1,25.57473265
2635,-18.09969849,-17.49932322,1.682161057,1,25.23202459
2636,10.46391599,21.61133197,15.50626811,1,28.58299421
2637,-21.72080242,-15.43281785,-15.29908813,1,30.72502599
2638,-3.812110731,17.11601881,0.781968331,1,17.55282776
2639,-4.775927157,-4.83061478,-2.650199118,0,7.291630457
2640,-10.93241735,6.892145893,11.47992628,1,17.28606755
2641,2.359244726,4.22007006,10.65821234,0,11.70352585
2642,-14.79533311,1.050023338,18.55746464,1,23.75676588
2643,-14.02954862,-3.212929575,10.63993853,1,17.89858774
2644,9.482456689,11.91150146,-0.722719606,1,15.24215128
2645,6.967136984,0.127896209,-2.204149044,0,7.308599606
2646,-10.48203731,-1.636531348,9.65577899,1,14.34522251
2647,1.458032533,-6.936556212,-4.123955032,0,8.20052901
2648,6.320734086,-8.554498122,-5.140116536,0,11.81320937
2649,9.621018063,1.270997833,14.85392969,1,17.74312969
2650,-5.086452432,-1.054217133,2.822987137,0,5.912074804
2651,-0.934416521,-8.982448164,-3.891024521,0,9.833492821
2652,5.442586239,-9.630842129,0.361880687,0,11.06823485
2653,0.614302718,-6.422928375,8.970469457,1,11.04991851
2654,-2.208222678,12.37791642,12.41014943,1,17.66637686
2655,5.923219285,-6.96965366,-1.550348523,0,9.27707817
2656,-1.090763502,-4.310474173,3.479560049,0,5.645997763
2657,-17.97131524,-4.385652315,-21.93006268,1,28.69023818
2658,8.759582522,6.772342479,2.307995607,0,11.31024988
2659,5.099336527,-0.803350966,-10.50647697,0,11.7061806
2660,1.938792171,8.877982355,-3.487558511,0,9.733475748
2661,-4.898157711,6.06149968,-5.917967837,0,9.785503086
2662,-12.32972839,4.683413896,17.30775605,1,21.76039952
2663,5.392834646,-0.353777363,-6.617129882,0,8.543666182
2664,-3.95440696,2.173248006,-3.331626757,0,5.608928431
2665,-0.468279945,6.951225002,-1.395819719,0,7.105429461
2666,4.876370233,0.412253954,5.028705897,0,7.016895536
2667,-5.431790473,0.309202041,5.825914628,0,7.971275613
2668,-5.403197624,-5.004849964,-6.021088195,0,9.512968557
2669,14.08581221,9.667693993,-14.4690054,1,22.38808902
2670,8.156397677,0.955276238,-6.924625904,0,10.74196535
2671,5.996660595,-2.829002631,-0.264162759,0,6.635734785
2672,17.30947753,-4.869378347,8.243083425,1,19.78073007
2673,-4.612115906,-7.227458682,4.391672876,0,9.632993449
2674,-0.740504448,1.986319821,7.640749597,0,7.929367419
2675,-1.95385956,10.6173533,-1.532888728,1,10.90392159
2676,-0.055386026,0.53668218,10.62947167,0,10.6431557
2677,2.536586903,2.557009977,2.902289533,0,4.62556566
2678,-15.55240695,20.50089677,3.524684036,1,25.97282287
2679,13.95516399,-5.248187879,7.006481433,1,16.47364137
2680,1.763087221,-4.322873287,-4.863064211,0,6.741298356
2681,1.51661092,-2.848737295,-0.10216302,0,3.228908506
2682,17.93741068,18.92570169,-1.928741218,1,26.14675752
2683,6.797205638,9.781715173,-12.64936685,1,17.37499461
2684,-8.273289038,1.623758461,3.918423489,0,9.297200959
2685,1.019668544,6.725935894,-6.153844714,0,9.173207855
2686,9.38729616,-3.150242565,-2.058377864,0,10.11347007
2687,-12.05781133,-20.94416877,-10.73916189,1,26.44576748
2688,10.50892804,-12.08062669,12.19013714,1,20.12407894
2689,19.32760139,18.28949717,-12.23880215,1,29.2890792
2690,-11.13454247,0.975089926,1.020124171,1,11.22361305
2691,-0.321815354,-10.32947262,1.563029691,1,10.45201567
2692,-7.278660732,-6.646283697,-6.035484494,0,11.55764085
2693,2.572808718,11.25721976,21.54431568,1,24.44385157
2694,-16.10981773,0.831868608,-5.122612296,1,16.92511121
2695,-11.40739502,-14.28058673,-9.69332455,1,20.68874958
2696,-10.25240178,-2.45919863,-3.740812702,1,11.18718373
2697,15.39548016,0.073710597,-21.66946318,1,26.58179598
2698,-15.76674948,-9.763636379,-8.110068071,1,20.24085444
2699,3.410277645,-4.415864027,-8.117809157,0,9.850313408
2700,-13.40338082,6.115802361,-0.572680755,1,14.74386717
2701,-2.850694792,-8.34912389,-5.972499899,0,10.65387655
2702,-1.876425456,2.780832392,-1.95185995,0,3.881205811
2703,-6.118509618,-11.01772198,2.48437031,1,12.84517238
2704,0.670591142,-15.95826591,3.754333028,1,16.40764943
2705,-7.784378541,-17.05668096,9.206191366,1,20.88733765
2706,5.380750673,-3.950542092,3.365912319,0,7.475869606
2707,-0.27940864,-6.282915203,-0.765604955,0,6.335553929
2708,1.593004442,4.835879844,-5.520311843,0,7.509809576
2709,-10.723009,-0.34293178,18.10908734,1,21.04850514
2710,-17.82191587,-2.169075505,-8.031360932,1,19.66795191
2711,9.149208057,-2.802922676,-2.422235956,0,9.870745191
2712,18.29979216,-8.623121546,-0.444264033,1,20.2345741
2713,7.440832686,-3.901852511,-0.547360656,0,8.419622781
2714,-4.711751038,4.580161172,-0.271529817,0,6.576640681
2715,-3.688587215,5.895348292,-4.73453878,0,8.412886817
2716,-5.845459779,-0.048014079,4.833642891,0,7.585236251
2717,-1.430043169,-5.94827953,1.106127172,0,6.216958272
2718,2.652365991,-7.94522193,1.662236354,0,8.539591709
2719,1.055265669,9.290090097,0.290198157,0,9.354334536
2720,-1.933901655,0.12303565,-6.3329116,0,6.622754919
2721,5.771780224,-6.460544851,-4.026540467,0,9.553277702
2722,-0.569030165,5.966902731,-7.507641423,0,9.606893528
2723,-9.168514655,5.950627789,-2.547492931,1,11.22325052
2724,1.112310117,8.701400293,4.790946543,0,9.995237347
2725,-0.06262506,1.918227455,-10.3474735,1,10.52395963
2726,15.76305871,8.850787799,-18.97542394,1,26.20834177
2727,1.30531904,-4.344128155,-4.262011948,0,6.22415079
2728,-4.419304141,4.687317275,-7.533847683,0,9.912620906
2729,-4.117271675,16.64361041,3.595538065,1,17.5182644
2730,-5.797152796,4.132348524,-3.678483844,0,8.013396799
2731,-2.561245853,-7.213219676,-2.129453087,0,7.945129883
2732,1.36357519,-19.35393483,-6.659732013,1,20.51307294
2733,-1.703312044,-0.166908132,10.68500698,0,10.82120624
2734,-8.809602226,6.338096516,-3.337566839,0,11.35429043
2735,6.920345467,0.491672177,8.534688613,1,10.99881051
2736,-1.890365726,-8.298796763,13.81281059,1,16.22458772
2737,-1.354668748,-6.32371945,-3.812879208,0,7.50750311
2738,15.59664153,10.36117651,-12.34020586,1,22.4252065
2739,8.960437875,-8.051327611,4.750196984,1,12.94904223
2740,2.059023598,-4.650154637,-0.374452035,0,5.099385321
2741,5.481068306,3.17622464,-4.771155674,0,7.93060144
2742,-1.254308577,2.721619555,3.86500303,0,4.890680057
2743,0.139176339,-3.18155071,3.0416925,0,4.403808379
2744,-5.708010779,5.532424016,20.56158236,1,22.04467672
2745,3.153785195,-1.166904688,5.983328986,0,6.863545247
2746,1.545272865,8.481400815,2.605310582,0,9.006090785
2747,17.44361798,-4.86194057,-11.68773371,1,21.55275837
2748,-7.820672366,5.086148935,-3.756756483,1,10.05708937
2749,4.262786029,6.423561536,7.176120879,0,10.53234059
2750,-6.552551472,-19.53717921,2.298083491,1,20.73447588
2751,-15.64396841,1.145806042,1.067411032,1,15.72214952
2752,-0.506670595,2.868296161,3.214263438,0,4.337663819
2753,12.00396691,5.605857398,2.528277105,1,13.48751437
2754,3.531170383,-6.625598434,-2.532002038,0,7.923304437
2755,-3.007650911,-9.078116478,0.581673888,0,9.581049385
2756,-9.632959963,-20.81209942,12.05204974,1,25.90732141
2757,5.343445506,2.751787998,-0.212168724,0,6.014130247
2758,4.893023671,-1.930819962,10.51592823,0,11.75816707
2759,-6.684022765,2.617444427,4.315522018,0,8.375613765
2760,-2.522760666,1.430554556,-2.451186204,0,3.797251838
2761,2.618549219,-1.972365264,-6.790254319,0,7.540197508
2762,7.729712489,5.530623022,1.354470215,0,9.600564344
2763,-1.882790272,-5.106372696,3.446816057,0,6.442086793
2764,8.058573989,-6.801870054,0.128124113,1,10.54620627
2765,-8.390833133,-3.87760076,6.524946957,0,11.31445099
2766,-7.218925538,-8.101835649,-20.48374877,1,23.18052179
2767,5.638960585,1.734449262,-2.67541457,0,6.477965254
2768,-6.164029573,11.18748158,-13.14404428,1,18.32814515
2769,9.813056973,11.59183877,19.17148514,1,24.45838621
2770,-10.25556596,-5.765056183,10.46124995,1,15.74326067
2771,-2.980657665,-2.705769667,4.806504505,0,6.269608853
2772,-5.487527062,-4.045771175,-0.627698592,0,6.846548267
2773,-2.883882272,-8.278824963,-0.353383699,0,8.773858887
2774,18.88319262,-9.033719493,14.56488948,1,25.50135402
2775,-4.21285001,0.89227762,-9.84756598,1,10.74796819
2776,-5.079636893,-7.220384355,-8.349584236,1,12.15122291
2777,13.78042948,-9.118963484,19.24315394,1,25.36443781
2778,4.448137632,7.137396456,13.99646229,1,16.32878787
2779,-15.49975357,-1.929861831,3.588393087,1,16.02633122
2780,5.666056836,7.869280141,-2.883089753,1,10.11642113
2781,-1.006370445,-1.114282921,-8.06747223,0,8.206004879
2782,2.609477765,6.137114557,-0.560005148,0,6.692320603
2783,4.476693742,-3.169520904,-1.195514274,0,5.613902742
2784,-15.83866592,-9.835790007,-3.169401909,1,18.91166866
2785,10.39613212,0.768196046,0.356784397,0,10.43057924
2786,-9.733827142,15.89367852,-2.784505822,1,18.84435938
2787,-2.880818552,-3.209343408,1.598938121,0,4.599522123
2788,-4.82782399,0.814889731,1.440895733,0,5.103734933
2789,13.19984331,4.335451629,-14.53597377,1,20.10787253
2790,-10.48533333,-8.332937253,-6.98801498,1,15.10670088
2791,-20.34232413,15.14130342,-3.104543722,1,25.54813911
2792,-8.424592906,2.528815102,-3.352420693,0,9.413150161
2793,-0.464106467,4.159848192,2.344290855,0,4.797440089
2794,-4.976356102,-1.1317413,5.367276615,0,7.406255241
2795,-4.627138778,-5.220921922,0.309743591,0,6.983149724
2796,3.708808217,-2.729039176,3.72281906,0,5.921342329
2797,1.715794659,-5.71806873,-3.449354921,0,6.894803165
2798,14.7781258,4.806885999,-12.81878689,1,20.1449858
2799,12.77733277,-5.143975534,7.775745482,1,15.81717215
2800,-4.361286192,6.818448383,-3.132533049,0,8.678987205
2801,-3.785144635,21.48535092,-17.55445423,1,28.0019015
2802,-11.89307387,0.208240267,-20.56169077,1,23.75440374
2803,6.969706079,7.012017058,6.451266545,0,11.80525417
2804,-0.252480687,6.230457988,9.973955451,1,11.76274375
2805,-21.07585784,-6.799138137,-16.46993311,1,27.59852821
2806,6.222333433,-4.962863693,-0.716872829,0,7.991330054
2807,7.468000681,0.778001638,2.437942654,0,7.894294465
2808,-0.467466754,-11.40492544,1.654239527,1,11.53374865
2809,18.47129073,-21.08813329,-16.31342692,1,32.43494789
2810,5.066099964,-1.015682049,7.873759311,0,9.417699536
2811,-6.640558396,-6.596174893,-4.089439613,1,10.2142085
2812,0.59749199,9.020891534,2.522395885,0,9.385944904
2813,17.25684444,-19.68445447,5.073891635,1,26.66497336
2814,-16.99056881,20.21419779,-16.5463124,1,31.16205505
2815,-2.158366862,6.8003706,-7.594724946,1,10.42033756
2816,12.88292444,-16.50156003,-5.290667642,1,21.59310977
2817,16.59529796,-11.61689558,11.29976712,1,23.19570896
2818,9.594774797,2.154247138,-1.789187428,0,9.995082581
2819,-2.295733866,8.963577371,-2.977554749,0,9.720182383
2820,-6.983266314,-0.26007507,12.88508961,1,14.65807565
2821,-17.72999569,-1.335072119,19.21747421,1,26.18103282
2822,0.887626336,1.480041795,4.428187878,0,4.752604771
2823,-12.88075318,16.23962643,-11.46973877,1,23.68953728
